Tanggal,Open,High,Low,Close,Adj Close,Volume,Harga Emas,Kurs Jual,Inflasi
2021-02-16,6291.007813,6308.811035,6274.353027,6292.395996,6292.395996,144173700.0,948000.0,13944.38,1.38 %
2021-02-17,6292.970215,6314.555176,6209.314941,6227.728027,6227.728027,169907100.0,948000.0,14089.1,1.38 %
2021-02-18,6230.356934,6281.35791,6200.308105,6200.308105,6200.308105,167455200.0,948000.0,14129.3,1.38 %
2021-02-19,6196.898926,6231.932129,6173.594238,6231.932129,6231.932129,133625600.0,948000.0,14155.43,1.38 %
2021-02-19,6196.898926,6231.932129,6173.594238,6231.932129,6231.932129,133625600.0,943000.0,14155.43,1.38 %
2021-02-19,6196.898926,6231.932129,6173.594238,6231.932129,6231.932129,133625600.0,930000.0,14155.43,1.38 %
2021-02-19,6196.898926,6231.932129,6173.594238,6231.932129,6231.932129,133625600.0,933000.0,14155.43,1.38 %
2021-02-19,6196.898926,6231.932129,6173.594238,6231.932129,6231.932129,133625600.0,931000.0,14155.43,1.38 %
2021-02-20,6196.898926,6231.932129,6173.594238,6231.932129,6231.932129,133625600.0,931000.0,14155.43,1.38 %
2021-02-21,6196.898926,6231.932129,6173.594238,6231.932129,6231.932129,133625600.0,931000.0,14155.43,1.38 %
2021-02-22,6267.024902,6312.873047,6255.312012,6255.312012,6255.312012,145005700.0,938000.0,14168.49,1.38 %
2021-02-22,6267.024902,6312.873047,6255.312012,6255.312012,6255.312012,145005700.0,938000.0,14168.49,1.38 %
2021-02-23,6267.454102,6279.143066,6241.951172,6272.807129,6272.807129,126272800.0,946000.0,14196.63,1.38 %
2021-02-24,6283.794922,6294.140137,6223.648926,6251.054199,6251.054199,152221800.0,946000.0,14159.45,1.38 %
2021-02-25,6280.727051,6309.757813,6274.49707,6289.645996,6289.645996,237490100.0,942000.0,14174.52,1.38 %
2021-02-26,6246.316895,6302.394043,6184.51709,6241.795898,6241.795898,219493200.0,930000.0,14300.15,1.38 %
2021-02-27,6246.316895,6302.394043,6184.51709,6241.795898,6241.795898,219493200.0,930000.0,14300.15,1.38 %
2021-02-28,6246.316895,6302.394043,6184.51709,6241.795898,6241.795898,219493200.0,930000.0,14300.15,1.38 %
2021-03-01,6246.316895,6302.394043,6184.51709,6241.795898,6241.795898,219493200.0,983500.0,14371.5,1.37 %
2021-03-02,6096.583984,6137.681152,6047.412109,6077.745117,6077.745117,153874400.0,955500.0,14378.54,1.37 %
2021-03-03,6378.797852,6394.452148,6334.244141,6376.756836,6376.756836,242358700.0,936000.0,14405.67,1.37 %
2021-03-04,6378.797852,6394.452148,6334.244141,6376.756836,6376.756836,242358700.0,936000.0,14370.5,1.37 %
2021-03-05,5999.661133,6004.007813,5938.875977,5952.597168,5952.597168,152015700.0,929000.0,14442.86,1.37 %
2021-03-06,6038.856934,6091.513184,6005.63623,6091.513184,6091.513184,181262300.0,972500.0,14442.86,1.37 %
2021-03-07,6038.856934,6091.513184,6005.63623,6091.513184,6091.513184,181262300.0,952000.0,14442.86,1.37 %
2021-03-08,6107.996094,6142.515137,6105.109863,6130.570801,6130.570801,226801300.0,957500.0,14461.95,1.37 %
2021-03-09,6085.62793,6126.920898,6056.186035,6126.920898,6126.920898,171489500.0,951000.0,14540.34,1.37 %
2021-03-10,6085.62793,6126.920898,6056.186035,6126.920898,6126.920898,171489500.0,951000.0,14493.11,1.37 %
2021-03-11,6497.865234,6561.810059,6485.250977,6552.129883,6552.129883,171604200.0,943500.0,14493.11,1.37 %
2021-03-11,6497.865234,6561.810059,6485.250977,6552.129883,6552.129883,171604200.0,943000.0,14493.11,1.37 %
2021-03-12,6588.01416,6600.165039,6536.907227,6538.505859,6538.505859,172625500.0,939500.0,14442.86,1.37 %
2021-03-13,6588.01416,6600.165039,6536.907227,6538.505859,6538.505859,172625500.0,939500.0,14442.86,1.37 %
2021-03-14,6588.01416,6600.165039,6536.907227,6538.505859,6538.505859,172625500.0,939500.0,14442.86,1.37 %
2021-03-15,6374.762207,6387.73584,6324.258789,6324.258789,6324.258789,137895500.0,915000.0,14490.09,1.37 %
2021-03-15,6374.762207,6387.73584,6324.258789,6324.258789,6324.258789,137895500.0,932000.0,14490.09,1.37 %
2021-03-16,6347.188965,6355.411133,6296.896973,6309.699219,6309.699219,155061500.0,935000.0,14496.12,1.37 %
2021-03-17,6318.068848,6321.336914,6268.838867,6277.228027,6277.228027,138044900.0,935000.0,14531.3,1.37 %
2021-03-18,6309.575195,6358.425781,6307.0,6347.829102,6347.829102,149718200.0,943000.0,14484.06,1.37 %
2021-03-19,6346.008789,6356.160156,6307.101074,6356.160156,6356.160156,162089200.0,933000.0,14548.38,1.37 %
2021-03-20,6346.008789,6356.160156,6307.101074,6356.160156,6356.160156,162089200.0,933000.0,14548.38,1.37 %
2021-03-21,6346.008789,6356.160156,6307.101074,6356.160156,6356.160156,162089200.0,933000.0,14548.38,1.37 %
2021-03-22,6346.794922,6354.938965,6290.021973,6301.130859,6301.130859,128638500.0,942000.0,14528.28,1.37 %
2021-03-22,6346.794922,6354.938965,6290.021973,6301.130859,6301.130859,128638500.0,939000.0,14528.28,1.37 %
2021-03-23,6331.698242,6342.129883,6245.991211,6252.711914,6252.711914,173805000.0,937000.0,14493.11,1.37 %
2021-03-24,6231.712891,6239.546875,6143.380859,6156.140137,6156.140137,138290000.0,929000.0,14527.28,1.37 %
2021-03-25,6159.619141,6176.426758,6058.842773,6122.875977,6122.875977,147353000.0,932000.0,14536.32,1.37 %
2021-03-26,6141.605957,6195.562012,6106.078125,6195.562012,6195.562012,124284100.0,929000.0,14518.23,1.37 %
2021-03-27,6141.605957,6195.562012,6106.078125,6195.562012,6195.562012,124284100.0,930000.0,14518.23,1.37 %
2021-03-28,6141.605957,6195.562012,6106.078125,6195.562012,6195.562012,124284100.0,930000.0,14518.23,1.37 %
2021-03-29,6205.568848,6230.990234,6165.553223,6166.817871,6166.817871,114609800.0,929000.0,14506.17,1.37 %
2021-03-30,6163.721191,6170.668945,6046.467773,6071.441895,6071.441895,118686600.0,919000.0,14553.41,1.37 %
2021-03-31,6062.950195,6066.836914,5892.64502,5985.521973,5985.521973,123071400.0,911000.0,14644.86,1.37 %
2021-04-01,5997.830078,6104.897949,5929.047852,6104.897949,6104.897949,183917000.0,983500.0,14649.89,1.42 %
2021-04-02,6111.757813,6179.368164,6069.549805,6107.21582,6107.21582,148241900.0,951000.0,14649.89,1.42 %
2021-04-03,6355.375977,6369.411133,6270.10791,6290.798828,6290.798828,238207200.0,931000.0,14649.89,1.42 %
2021-04-04,6355.375977,6369.411133,6270.10791,6290.798828,6290.798828,238207200.0,931000.0,14649.89,1.42 %
2021-04-05,5955.39502,5974.682129,5932.317871,5963.819824,5963.819824,141538100.0,938000.0,14656.92,1.42 %
2021-04-06,6091.129883,6103.858887,6043.856934,6065.166016,6065.166016,158659400.0,957500.0,14605.67,1.42 %
2021-04-07,6091.129883,6103.858887,6043.856934,6065.166016,6065.166016,158659400.0,957500.0,14591.6,1.42 %
2021-04-08,6142.475098,6163.814941,6112.720215,6159.035156,6159.035156,271201100.0,952000.0,14585.57,1.42 %
2021-04-09,6142.475098,6163.814941,6112.720215,6159.035156,6159.035156,271201100.0,952000.0,14652.9,1.42 %
2021-04-10,6234.798828,6342.686035,6234.798828,6342.686035,6342.686035,257881700.0,936500.0,14652.9,1.42 %
2021-04-10,6234.798828,6342.686035,6234.798828,6342.686035,6342.686035,257881700.0,937500.0,14652.9,1.42 %
2021-04-11,6588.188965,6617.861816,6583.169922,6586.442871,6586.442871,155291000.0,940500.0,14652.9,1.42 %
2021-04-12,6588.188965,6617.861816,6583.169922,6586.442871,6586.442871,155291000.0,940500.0,14652.9,1.42 %
2021-04-13,5944.525879,5957.611816,5883.523926,5927.435059,5927.435059,107375400.0,932000.0,14704.16,1.42 %
2021-04-14,5964.029785,6050.275879,5962.316895,6050.275879,6050.275879,141883200.0,938000.0,14721.24,1.42 %
2021-04-15,6057.61084,6079.500977,6029.153809,6079.500977,6079.500977,132167700.0,933000.0,14706.17,1.42 %
2021-04-16,6102.37793,6115.620117,6062.921875,6086.257813,6086.257813,158024500.0,943000.0,14719.23,1.42 %
2021-04-17,6102.37793,6115.620117,6062.921875,6086.257813,6086.257813,158024500.0,943000.0,14719.23,1.42 %
2021-04-18,6102.37793,6115.620117,6062.921875,6086.257813,6086.257813,158024500.0,943000.0,14719.23,1.42 %
2021-04-19,6084.785156,6096.995117,6031.832031,6052.540039,6052.540039,159845500.0,945000.0,14664.96,1.42 %
2021-04-19,6084.785156,6096.995117,6031.832031,6052.540039,6052.540039,159845500.0,947000.0,14664.96,1.42 %
2021-04-20,6029.992188,6045.693848,5997.948242,6038.321777,6038.321777,106712400.0,922000.0,14640.84,1.42 %
2021-04-21,6010.268066,6025.5,5989.983887,5993.242188,5993.242188,117327800.0,940000.0,14580.54,1.42 %
2021-04-22,6004.793945,6024.937988,5980.455078,5994.184082,5994.184082,139778300.0,948000.0,14621.75,1.42 %
2021-04-23,6000.912109,6027.059082,5973.24707,6016.86377,6016.86377,151530300.0,943000.0,14602.65,1.42 %
2021-04-24,6000.912109,6027.059082,5973.24707,6016.86377,6016.86377,151530300.0,943000.0,14602.65,1.42 %
2021-04-25,6000.912109,6027.059082,5973.24707,6016.86377,6016.86377,151530300.0,943000.0,14602.65,1.42 %
2021-04-26,6018.339844,6027.75293,5955.618164,5964.820801,5964.820801,122797700.0,941000.0,14620.74,1.42 %
2021-04-26,6018.339844,6027.75293,5955.618164,5964.820801,5964.820801,122797700.0,941000.0,14620.74,1.42 %
2021-04-27,5986.996094,6003.917969,5950.868164,5959.621094,5959.621094,122928600.0,938000.0,14561.45,1.42 %
2021-04-28,5959.951172,5981.895996,5953.942871,5974.479004,5974.479004,127681000.0,934000.0,14569.49,1.42 %
2021-04-29,6005.798828,6019.024902,5987.743164,6012.960938,6012.960938,130962400.0,939000.0,14582.55,1.42 %
2021-04-30,6026.527832,6033.899902,5985.021973,5995.616211,5995.616211,136841700.0,930000.0,14540.34,1.42 %
2021-05-01,6105.793945,6145.612793,6073.416016,6137.342773,6137.342773,174687000.0,989500.0,14540.34,1.68 %
2021-05-02,6136.393066,6151.729004,6090.980957,6151.729004,6151.729004,134669100.0,938000.0,14540.34,1.68 %
2021-05-03,6263.043945,6307.683105,6245.308105,6258.749023,6258.749023,153557700.0,926000.0,14525.27,1.68 %
2021-05-04,6040.055176,6051.621094,5964.483887,5970.286133,5970.286133,122053600.0,930000.0,14539.34,1.68 %
2021-05-04,6040.055176,6051.621094,5964.483887,5970.286133,5970.286133,122053600.0,929000.0,14539.34,1.68 %
2021-05-05,5974.560059,5992.932129,5971.309082,5975.911133,5975.911133,131241100.0,930000.0,14503.16,1.68 %
2021-05-06,5974.560059,5992.932129,5971.309082,5975.911133,5975.911133,131241100.0,930000.0,14511.2,1.68 %
2021-05-07,6024.165039,6036.979004,5985.354004,6005.608887,6005.608887,131732000.0,951000.0,14435.82,1.68 %
2021-05-08,6174.60791,6218.645996,6173.574219,6205.416992,6205.416992,268332500.0,950000.0,14435.82,1.68 %
2021-05-09,6174.60791,6218.645996,6173.574219,6205.416992,6205.416992,268332500.0,950000.0,14435.82,1.68 %
2021-05-10,6337.326172,6361.453125,6277.700195,6288.048828,6288.048828,268318400.0,935500.0,14360.45,1.68 %
2021-05-11,6600.722168,6608.424805,6550.117188,6581.785156,6581.785156,154117700.0,935500.0,14268.99,1.68 %
2021-05-12,6600.722168,6608.424805,6550.117188,6581.785156,6581.785156,154117700.0,935500.0,14268.99,1.68 %
2021-05-13,6600.722168,6608.424805,6550.117188,6581.785156,6581.785156,154117700.0,935500.0,14268.99,1.68 %
2021-05-14,6600.722168,6608.424805,6550.117188,6581.785156,6581.785156,154117700.0,935500.0,14268.99,1.68 %
2021-05-15,6600.722168,6608.424805,6550.117188,6581.785156,6581.785156,154117700.0,935500.0,14268.99,1.68 %
2021-05-16,6600.722168,6608.424805,6550.117188,6581.785156,6581.785156,154117700.0,935500.0,14268.99,1.68 %
2021-05-17,5950.137207,5958.792969,5817.707031,5833.859863,5833.859863,150604900.0,935500.0,14274.02,1.68 %
2021-05-18,5836.083984,5855.666992,5782.776855,5834.394043,5834.394043,160329900.0,935500.0,14355.42,1.68 %
2021-05-19,5817.13623,5828.210938,5752.256836,5760.583984,5760.583984,138298600.0,945000.0,14371.5,1.68 %
2021-05-19,5817.13623,5828.210938,5752.256836,5760.583984,5760.583984,138298600.0,945000.0,14371.5,1.68 %
2021-05-19,5817.13623,5828.210938,5752.256836,5760.583984,5760.583984,138298600.0,941000.0,14371.5,1.68 %
2021-05-19,5817.13623,5828.210938,5752.256836,5760.583984,5760.583984,138298600.0,945000.0,14371.5,1.68 %
2021-05-19,5817.13623,5828.210938,5752.256836,5760.583984,5760.583984,138298600.0,955500.0,14371.5,1.68 %
2021-05-19,5817.13623,5828.210938,5752.256836,5760.583984,5760.583984,138298600.0,956500.0,14371.5,1.68 %
2021-05-20,5759.629883,5814.779785,5751.34082,5797.597168,5797.597168,114025600.0,955500.0,14384.57,1.68 %
2021-05-21,5824.109863,5838.229004,5742.038086,5773.120117,5773.120117,133703000.0,965500.0,14467.98,1.68 %
2021-05-22,5824.109863,5838.229004,5742.038086,5773.120117,5773.120117,133703000.0,965500.0,14467.98,1.68 %
2021-05-23,5824.109863,5838.229004,5742.038086,5773.120117,5773.120117,133703000.0,965500.0,14467.98,1.68 %
2021-05-24,5793.066895,5805.152832,5759.339844,5763.631836,5763.631836,141371900.0,966500.0,14446.88,1.68 %
2021-05-24,5793.066895,5805.152832,5759.339844,5763.631836,5763.631836,141371900.0,967500.0,14446.88,1.68 %
2021-05-25,5772.937012,5848.554199,5769.287109,5815.839844,5815.839844,144613700.0,963500.0,14433.81,1.68 %
2021-05-26,5772.937012,5848.554199,5769.287109,5815.839844,5815.839844,144613700.0,973500.0,14433.81,1.68 %
2021-05-27,5850.501953,5904.837891,5841.828125,5841.828125,5841.828125,211859200.0,973500.0,14406.68,1.68 %
2021-05-28,5875.270996,5891.472168,5833.342773,5848.616211,5848.616211,181542500.0,973500.0,14383.56,1.68 %
2021-05-29,5875.270996,5891.472168,5833.342773,5848.616211,5848.616211,181542500.0,973500.0,14383.56,1.68 %
2021-05-30,5875.270996,5891.472168,5833.342773,5848.616211,5848.616211,181542500.0,973500.0,14383.56,1.68 %
2021-05-31,5869.217773,5947.462891,5860.536133,5947.462891,5947.462891,169049900.0,970500.0,14381.55,1.68 %
2021-05-31,5869.217773,5947.462891,5860.536133,5947.462891,5947.462891,169049900.0,970500.0,14381.55,1.68 %
2021-05-31,5869.217773,5947.462891,5860.536133,5947.462891,5947.462891,169049900.0,973500.0,14381.55,1.68 %
2021-05-31,5869.217773,5947.462891,5860.536133,5947.462891,5947.462891,169049900.0,973500.0,14381.55,1.68 %
2021-06-01,6139.137207,6166.628906,5987.785156,6065.682129,6065.682129,199163800.0,979500.0,14381.55,1.33 %
2021-06-02,6139.137207,6166.628906,5987.785156,6065.682129,6065.682129,199163800.0,979500.0,14363.46,1.33 %
2021-06-03,6139.137207,6166.628906,5987.785156,6065.682129,6065.682129,199163800.0,979500.0,14347.38,1.33 %
2021-06-04,5973.986816,6008.504883,5944.420898,6002.77002,6002.77002,126386100.0,928000.0,14368.49,1.33 %
2021-06-05,5987.065918,6005.087891,5950.899902,5970.240234,5970.240234,120448300.0,934000.0,14368.49,1.33 %
2021-06-06,5987.065918,6005.087891,5950.899902,5970.240234,5970.240234,120448300.0,934000.0,14368.49,1.33 %
2021-06-07,6015.581055,6054.60791,6013.062012,6047.11084,6047.11084,161021000.0,949000.0,14387.58,1.33 %
2021-06-08,6223.833984,6263.539063,6190.856934,6203.431152,6203.431152,245459900.0,948000.0,14342.36,1.33 %
2021-06-09,6137.125977,6150.35791,6100.931152,6126.937988,6126.937988,173887900.0,957000.0,14333.31,1.33 %
2021-06-09,6137.125977,6150.35791,6100.931152,6126.937988,6126.937988,173887900.0,956000.0,14333.31,1.33 %
2021-06-10,6313.652832,6441.503906,6307.108887,6417.323242,6417.323242,231440600.0,930500.0,14333.31,1.33 %
2021-06-11,6313.652832,6441.503906,6307.108887,6417.323242,6417.323242,231440600.0,930500.0,14311.2,1.33 %
2021-06-12,6552.815918,6585.263184,6525.984863,6547.116211,6547.116211,180052400.0,946000.0,14311.2,1.33 %
2021-06-12,6552.815918,6585.263184,6525.984863,6547.116211,6547.116211,180052400.0,946000.0,14311.2,1.33 %
2021-06-13,6552.815918,6585.263184,6525.984863,6547.116211,6547.116211,180052400.0,946000.0,14311.2,1.33 %
2021-06-14,6110.796875,6124.87207,6071.725098,6080.383789,6080.383789,196186700.0,956500.0,14277.03,1.33 %
2021-06-14,6110.796875,6124.87207,6071.725098,6080.383789,6080.383789,196186700.0,953500.0,14277.03,1.33 %
2021-06-15,6085.36084,6091.367188,6051.245117,6089.038086,6089.038086,163564500.0,951000.0,14293.11,1.33 %
2021-06-16,6071.438965,6114.096191,6049.575195,6078.567871,6078.567871,152950200.0,948000.0,14315.22,1.33 %
2021-06-17,6063.537109,6082.291992,6034.827148,6068.446777,6068.446777,205095900.0,937000.0,14328.29,1.33 %
2021-06-18,6065.519043,6070.416016,5944.053223,6007.120117,6007.120117,238006900.0,932000.0,14449.89,1.33 %
2021-06-19,6065.519043,6070.416016,5944.053223,6007.120117,6007.120117,238006900.0,932000.0,14449.89,1.33 %
2021-06-20,6065.519043,6070.416016,5944.053223,6007.120117,6007.120117,238006900.0,932000.0,14449.89,1.33 %
2021-06-21,5959.964844,6021.494141,5884.917969,5996.25293,5996.25293,159997500.0,932000.0,14475.02,1.33 %
2021-06-21,5959.964844,6021.494141,5884.917969,5996.25293,5996.25293,159997500.0,933000.0,14475.02,1.33 %
2021-06-22,6006.665039,6118.861816,6006.665039,6087.841797,6087.841797,151167900.0,947000.0,14525.27,1.33 %
2021-06-23,6095.89502,6130.096191,6034.542969,6034.542969,6034.542969,199578400.0,945000.0,14493.11,1.33 %
2021-06-24,6052.080078,6060.48877,6003.196777,6012.056152,6012.056152,168548200.0,945000.0,14526.27,1.33 %
2021-06-25,6027.220215,6067.791016,6019.404785,6022.398926,6022.398926,172441600.0,945000.0,14534.31,1.33 %
2021-06-26,6027.220215,6067.791016,6019.404785,6022.398926,6022.398926,172441600.0,945000.0,14534.31,1.33 %
2021-06-27,6027.220215,6067.791016,6019.404785,6022.398926,6022.398926,172441600.0,945000.0,14534.31,1.33 %
2021-06-28,6015.278809,6030.890137,5939.471191,5939.471191,5939.471191,145849200.0,945000.0,14519.24,1.33 %
2021-06-29,5944.242188,5992.86377,5913.59082,5949.049805,5949.049805,188801800.0,946000.0,14544.36,1.33 %
2021-06-29,5944.242188,5992.86377,5913.59082,5949.049805,5949.049805,188801800.0,945000.0,14544.36,1.33 %
2021-06-29,5944.242188,5992.86377,5913.59082,5949.049805,5949.049805,188801800.0,944000.0,14544.36,1.33 %
2021-06-30,5950.433105,6011.256836,5950.423828,5985.48877,5985.48877,203167100.0,938000.0,14568.48,1.33 %
2021-07-01,6091.716797,6158.037109,6090.36084,6153.632813,6153.632813,227517900.0,938000.0,14614.71,1.52 %
2021-07-02,6091.716797,6158.037109,6090.36084,6153.632813,6153.632813,227517900.0,938000.0,14611.7,1.52 %
2021-07-03,6091.716797,6158.037109,6090.36084,6153.632813,6153.632813,227517900.0,938000.0,14611.7,1.52 %
2021-07-04,6011.958008,6040.456055,5982.066895,6036.616211,6036.616211,141523800.0,932000.0,14611.7,1.52 %
2021-07-05,5987.330078,5994.330078,5922.493164,5928.309082,5928.309082,121835200.0,942000.0,14636.82,1.52 %
2021-07-06,6075.506836,6088.0,6050.800781,6069.935059,6069.935059,200000700.0,942000.0,14554.41,1.52 %
2021-07-07,6062.769043,6066.994141,6022.305176,6044.037109,6044.037109,165513600.0,950000.0,14540.34,1.52 %
2021-07-08,6062.769043,6066.994141,6022.305176,6044.037109,6044.037109,165513600.0,950000.0,14572.5,1.52 %
2021-07-09,6135.870117,6145.48877,6100.943848,6112.399902,6112.399902,180693200.0,954000.0,14620.74,1.52 %
2021-07-10,6414.912109,6458.638184,6392.727051,6416.395996,6416.395996,183232100.0,931500.0,14620.74,1.52 %
2021-07-11,6414.912109,6458.638184,6392.727051,6416.395996,6416.395996,183232100.0,931500.0,14620.74,1.52 %
2021-07-12,6575.976074,6608.633789,6573.109863,6602.568848,6602.568848,212352000.0,947000.0,14620.74,1.52 %
2021-07-13,6097.229004,6114.286133,6004.821777,6012.032227,6012.032227,172635900.0,955500.0,14558.43,1.52 %
2021-07-14,6008.241211,6013.041992,5947.618164,5979.214844,5979.214844,138499900.0,954500.0,14558.43,1.52 %
2021-07-15,5986.649902,6046.753906,5982.804199,6046.753906,6046.753906,141035200.0,962500.0,14565.47,1.52 %
2021-07-16,6063.421875,6079.13916,6051.757813,6072.509766,6072.509766,129367700.0,965500.0,14575.52,1.52 %
2021-07-17,6063.421875,6079.13916,6051.757813,6072.509766,6072.509766,129367700.0,965500.0,14575.52,1.52 %
2021-07-18,6063.421875,6079.13916,6051.757813,6072.509766,6072.509766,129367700.0,965500.0,14575.52,1.52 %
2021-07-19,6062.96582,6063.646973,6015.148926,6017.394043,6017.394043,123010800.0,958500.0,14589.59,1.52 %
2021-07-19,6062.96582,6063.646973,6015.148926,6017.394043,6017.394043,123010800.0,959500.0,14589.59,1.52 %
2021-07-20,6062.96582,6063.646973,6015.148926,6017.394043,6017.394043,123010800.0,959500.0,14589.59,1.52 %
2021-07-21,6034.571777,6053.192871,6020.86377,6029.976074,6029.976074,153050600.0,956500.0,14596.62,1.52 %
2021-07-22,6057.541016,6137.546875,6057.541016,6137.546875,6137.546875,178417800.0,955500.0,14626.77,1.52 %
2021-07-23,6145.76123,6166.305176,6090.603027,6101.689941,6101.689941,143269200.0,955500.0,14580.54,1.52 %
2021-07-24,6145.76123,6166.305176,6090.603027,6101.689941,6101.689941,143269200.0,952000.0,14580.54,1.52 %
2021-07-25,6145.76123,6166.305176,6090.603027,6101.689941,6101.689941,143269200.0,952000.0,14580.54,1.52 %
2021-07-26,6109.030762,6137.045898,6091.015137,6106.394043,6106.394043,156210200.0,951000.0,14573.51,1.52 %
2021-07-27,6120.929199,6144.584961,6068.512207,6097.048828,6097.048828,179173700.0,949000.0,14566.47,1.52 %
2021-07-28,6094.541016,6116.504883,6074.867188,6088.522949,6088.522949,161217600.0,949000.0,14561.45,1.52 %
2021-07-29,6106.611816,6135.349121,6096.50293,6120.727051,6120.727051,178890400.0,954500.0,14570.49,1.52 %
2021-07-30,6136.368164,6160.462891,6069.839844,6070.039063,6070.039063,193641700.0,962500.0,14563.46,1.52 %
2021-07-31,6136.368164,6160.462891,6069.839844,6070.039063,6070.039063,193641700.0,962500.0,14563.46,1.52 %
2021-08-01,6190.948242,6275.742188,6190.101074,6257.834961,6257.834961,221751300.0,962500.0,14563.46,1.59 %
2021-08-02,6193.550781,6224.414063,6180.731934,6208.866211,6208.866211,161586900.0,948000.0,14534.31,1.59 %
2021-08-02,6193.550781,6224.414063,6180.731934,6208.866211,6208.866211,161586900.0,948000.0,14534.31,1.59 %
2021-08-03,6304.0,6325.515137,6239.049805,6248.464844,6248.464844,155718400.0,931000.0,14528.28,1.59 %
2021-08-03,6304.0,6325.515137,6239.049805,6248.464844,6248.464844,155718400.0,932000.0,14528.28,1.59 %
2021-08-04,6035.037109,6073.914063,6030.286133,6071.724121,6071.724121,169546400.0,930000.0,14433.81,1.59 %
2021-08-05,6035.037109,6073.914063,6030.286133,6071.724121,6071.724121,169546400.0,930000.0,14395.62,1.59 %
2021-08-06,6071.25,6075.88623,5992.118164,5999.369141,5999.369141,265159600.0,968500.0,14413.71,1.59 %
2021-08-06,6071.25,6075.88623,5992.118164,5999.369141,5999.369141,265159600.0,967500.0,14413.71,1.59 %
2021-08-06,6071.25,6075.88623,5992.118164,5999.369141,5999.369141,265159600.0,968500.0,14413.71,1.59 %
2021-08-07,6052.804199,6080.222168,6028.60791,6039.895996,6039.895996,159513500.0,954500.0,14413.71,1.59 %
2021-08-08,6052.804199,6080.222168,6028.60791,6039.895996,6039.895996,159513500.0,954500.0,14413.71,1.59 %
2021-08-09,6114.477051,6123.755859,6001.579102,6026.02002,6026.02002,196394300.0,941500.0,14440.85,1.59 %
2021-08-10,6440.0,6497.655762,6436.51709,6481.769043,6481.769043,231302300.0,927500.0,14449.89,1.59 %
2021-08-11,6599.404785,6637.01123,6592.055176,6632.296875,6632.296875,167444200.0,959000.0,14449.89,1.59 %
2021-08-12,6618.754883,6632.940918,6584.969238,6603.797852,6603.797852,216901600.0,947000.0,14468.99,1.59 %
2021-08-13,6154.051758,6179.895996,6113.263184,6139.492188,6139.492188,163739300.0,946000.0,14460.95,1.59 %
2021-08-14,6154.051758,6179.895996,6113.263184,6139.492188,6139.492188,163739300.0,946000.0,14460.95,1.59 %
2021-08-15,6154.051758,6179.895996,6113.263184,6139.492188,6139.492188,163739300.0,946000.0,14460.95,1.59 %
2021-08-16,6144.942871,6147.304199,6056.736816,6087.913086,6087.913086,171745600.0,956000.0,14459.94,1.59 %
2021-08-16,6144.942871,6147.304199,6056.736816,6087.913086,6087.913086,171745600.0,956000.0,14459.94,1.59 %
2021-08-17,6144.942871,6147.304199,6056.736816,6087.913086,6087.913086,171745600.0,956000.0,14459.94,1.59 %
2021-08-18,6109.561035,6136.282227,6040.603027,6118.149902,6118.149902,208983000.0,960000.0,14454.92,1.59 %
2021-08-19,6110.549805,6111.012207,5958.043945,5992.321777,5992.321777,214361500.0,961000.0,14455.92,1.59 %
2021-08-20,5988.757813,6030.771973,5938.407227,6030.771973,6030.771973,200995800.0,960000.0,14486.07,1.59 %
2021-08-21,5988.757813,6030.771973,5938.407227,6030.771973,6030.771973,200995800.0,960000.0,14486.07,1.59 %
2021-08-22,5988.757813,6030.771973,5938.407227,6030.771973,6030.771973,200995800.0,960000.0,14486.07,1.59 %
2021-08-23,6037.700195,6109.828125,6037.700195,6109.828125,6109.828125,193786700.0,960000.0,14536.32,1.59 %
2021-08-24,6114.666992,6138.49707,6053.573242,6089.49707,6089.49707,238973300.0,967000.0,14487.08,1.59 %
2021-08-25,6094.14502,6131.910156,6093.095215,6113.240234,6113.240234,214295900.0,964000.0,14462.96,1.59 %
2021-08-26,6107.040039,6119.657227,6034.049805,6058.080078,6058.080078,172987800.0,956000.0,14480.04,1.59 %
2021-08-27,6052.827148,6066.491211,6021.954102,6041.366211,6041.366211,156989800.0,956000.0,14495.12,1.59 %
2021-08-28,6052.827148,6066.491211,6021.954102,6041.366211,6041.366211,156989800.0,956000.0,14495.12,1.59 %
2021-08-29,6052.827148,6066.491211,6021.954102,6041.366211,6041.366211,156989800.0,956000.0,14495.12,1.59 %
2021-08-30,6062.112793,6144.901855,6062.112793,6144.901855,6144.901855,159300800.0,965000.0,14503.16,1.59 %
2021-08-31,6148.768066,6158.069824,6117.50293,6150.298828,6150.298828,189133300.0,958000.0,14445.87,1.59 %
2021-09-01,6148.768066,6158.069824,6117.50293,6150.298828,6150.298828,189133300.0,958000.0,14377.53,1.6 %
2021-09-02,6232.102051,6286.291016,6157.134766,6181.671875,6181.671875,175273400.0,951000.0,14355.42,1.6 %
2021-09-03,6258.669922,6267.423828,6167.717773,6199.646973,6199.646973,188106700.0,923000.0,14352.41,1.6 %
2021-09-04,6101.723145,6113.155762,6070.208984,6070.208984,6070.208984,161275600.0,939000.0,14352.41,1.6 %
2021-09-05,6101.723145,6113.155762,6070.208984,6070.208984,6070.208984,161275600.0,939000.0,14352.41,1.6 %
2021-09-06,5973.036133,6047.475098,5972.449219,6047.475098,6047.475098,239289300.0,965500.0,14332.31,1.6 %
